Name,Type,Associated APT,Signature
END POINT HIJACK,Malware,APT29,"alert tls $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Observed APT29 Domain (toyy .zulipchat .com) in TLS SNI""; flow:established,to_server; tls.sni; bsize:18; content:""toyy.zulipchat.com""; fast_pattern; reference:url,blog.eclecticiq.com/german-embassy-lure-likely-part-of-campaign-against-nato-aligned-ministries-of-foreign-affairs; classtype:domain-c2; sid:2047642; rev:1; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2023_08_14, deployment Perimeter, performance_impact Low, confidence High, signature_severity Major, tag APT29, updated_at 2023_08_14, reviewed_at 2023_10_06;)"
END POINT HIJACK,Malware,APT29,"alert tls $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Observed APT29 Domain (edenparkweddings .com) in TLS SNI""; flow:established,to_server; tls.sni; bsize:20; content:""edenparkweddings.com""; fast_pattern; reference:url,blog.eclecticiq.com/german-embassy-lure-likely-part-of-campaign-against-nato-aligned-ministries-of-foreign-affairs; classtype:domain-c2; sid:2047643; rev:1; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2023_08_14, deployment Perimeter, performance_impact Low, confidence High, signature_severity Major, tag APT29, updated_at 2023_08_14, reviewed_at 2023_10_06;)"
END POINT HIJACK,Malware,APT29,"alert tls $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Observed APT29 Domain (edenparkweddings .com) in TLS SNI""; flow:established,to_server; tls.sni; bsize:20; content:""edenparkweddings.com""; fast_pattern; reference:url,blog.eclecticiq.com/german-embassy-lure-likely-part-of-campaign-against-nato-aligned-ministries-of-foreign-affairs; classtype:domain-c2; sid:2047643; rev:1; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2023_08_14, deployment Perimeter, performance_impact Low, confidence High, signature_severity Major, tag APT29, updated_at 2023_08_14, reviewed_at 2023_10_06;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29 Duke Variant Malware CnC Checkin Observed""; flow:established,to_server; http.method; content:""POST""; http.uri; content:""/api/v1/users/me/subscriptions""; http.user_agent; content:""curl/""; http.host; content:""toyy.zulipchat.com""; fast_pattern; reference:url,blog.eclecticiq.com/german-embassy-lure-likely-part-of-campaign-against-nato-aligned-ministries-of-foreign-affairs; classtype:trojan-activity; sid:2047644; rev:1; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_and_Server, created_at 2023_08_14, deployment Perimeter, deployment SSLDecrypt, performance_impact Low, confidence High, signature_severity Major, updated_at 2023_08_14; target:src_ip;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29 HTA Dropper Checkin Observed""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/wp-content/idx.php?n=ks&q=""; startswith; fast_pattern; reference:url,blog.eclecticiq.com/german-embassy-lure-likely-part-of-campaign-against-nato-aligned-ministries-of-foreign-affairs; classtype:trojan-activity; sid:2047645; rev:1; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2023_08_14, deployment Perimeter, deployment SSLDecrypt, confidence High, signature_severity Major, updated_at 2023_08_14; target:src_ip;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT29 Compressed Payload Download Request""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/eFax/""; startswith; content:"".ZIP""; distance:0; pcre:""/^\/eFax\/[^\x2e\x2f]+\.ZIP$/""; http.host; content:""efax.""; fast_pattern; startswith; classtype:targeted-activity; sid:2044215; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_09, deployment Perimeter, malware_family APT29_Implant, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2024_04_13, former_sid 2823197;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT29 Compressed Payload Download Request""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/eFax/""; startswith; content:"".ZIP""; distance:0; pcre:""/^\/eFax\/[^\x2e\x2f]+\.ZIP$/""; http.host; content:""efax.""; fast_pattern; startswith; classtype:targeted-activity; sid:2044215; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_09, deployment Perimeter, malware_family APT29_Implant, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2024_04_13, former_sid 2823197;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29 Implant8 - MAL_REFERER""; flow:established,to_server; http.method; content:""GET""; http.referer; content:""https|3a 2f 2f|www|2e|google|2e|com|2f|url|3f|sa|3d|t|26|rct|3d|j|26|q|3d 26|esrc|3d|s|26|source|3d|web|26|cd|3d|""; startswith; pcre:""/^(?:[02-9]|1[01]?)&ved=0C[A-L]{2}QFjA[A-L]&url=/R""; content:""&ei=""; distance:0; pcre:""/^[A-Za-z0-9]{20,22}&usg=[A-Za-z0-9_]{34}&bvm=bv\.81[1-7]{6}\,d\.[A-Za-z0-9_]{3}$/R""; content:""&bvm=bv.81""; fast_pattern; content:""|2c|d.""; distance:6; within:3; isdataat:!4,relative; http.header_names; to_lowercase; content:!""cookie|0d 0a|""; reference:url,www.us-cert.gov/security-publications/GRIZZLY-STEPPE-Russian-Malicious-Cyber-Activity; classtype:targeted-activity; sid:2024004; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_02_17, deployment Perimeter, malware_family APT29_Implant8, performance_impact Low, signature_severity Major, updated_at 2024_04_20;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29 Implant8 - MAL_REFERER""; flow:established,to_server; http.method; content:""GET""; http.referer; content:""https|3a 2f 2f|www|2e|google|2e|com|2f|url|3f|sa|3d|t|26|rct|3d|j|26|q|3d 26|esrc|3d|s|26|source|3d|web|26|cd|3d|""; startswith; pcre:""/^(?:[02-9]|1[01]?)&ved=0C[A-L]{2}QFjA[A-L]&url=/R""; content:""&ei=""; distance:0; pcre:""/^[A-Za-z0-9]{20,22}&usg=[A-Za-z0-9_]{34}&bvm=bv\.81[1-7]{6}\,d\.[A-Za-z0-9_]{3}$/R""; content:""&bvm=bv.81""; fast_pattern; content:""|2c|d.""; distance:6; within:3; isdataat:!4,relative; http.header_names; to_lowercase; content:!""cookie|0d 0a|""; reference:url,www.us-cert.gov/security-publications/GRIZZLY-STEPPE-Russian-Malicious-Cyber-Activity; classtype:targeted-activity; sid:2024004; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_02_17, deployment Perimeter, malware_family APT29_Implant8, performance_impact Low, signature_severity Major, updated_at 2024_04_20;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Likely APT29 Retrieving Payload Embedded In PNG 3""; flow:established,to_server; http.method; content:""GET""; http.uri; content:"".png""; endswith; http.user_agent; content:""?""; startswith; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|accept""; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|pragma|0d 0a|""; content:!""|0d 0a|cache-control|0d 0a|""; reference:url,researchcenter.paloaltonetworks.com/2016/09/unit42-the-dukes-rd-finds-a-new-anti-analysis-technique/; classtype:targeted-activity; sid:2044214; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_10_13, deployment Perimeter, performance_impact Low, signature_severity Major, updated_at 2024_04_27, former_sid 2822622;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Likely APT29 Retrieving Payload Embedded In PNG""; flow:established,to_server; http.method; content:""GET""; http.uri; content:"".png""; http.user_agent; bsize:105; content:""Mozilla/5.0 (Windows NT 6.1|3b 20|WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6""; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|accept""; content:!""|0d 0a|referer|0d 0a|""; reference:url,researchcenter.paloaltonetworks.com/2016/09/unit42-the-dukes-rd-finds-a-new-anti-analysis-technique/; classtype:targeted-activity; sid:2044212; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_08_31, deployment Perimeter, performance_impact Low, signature_severity Major, updated_at 2024_04_29, former_sid 2821945;)"
END POINT HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29/WellMess CnC Activity""; flow:established,to_server; urilen:1; http.method; content:""POST""; http.cookie; content:""+++""; fast_pattern; endswith; http.request_body; pcre:""/^(?:[\x3a\x2c\x2e]?[A-Za-z0-9]{1,8}[\x3a\x2c\x2e]?[\x3a\x2c\x2e]?\s*){50,}$/si""; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; reference:md5,861879f402fe3080ab058c0c88536be4; reference:url,ncsc.gov.uk/files/Advisory-APT29-targets-COVID-19-vaccine-development.pdf; classtype:trojan-activity; sid:2030534; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, affected_product Linux, attack_target Client_Endpoint, created_at 2020_07_16, deployment Perimeter, malware_family WellMess, signature_severity Major, updated_at 2024_04_30;)"
EXECUTABLE,Trojan,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29/WellMess CnC Activity""; flow:established,to_server; urilen:1; http.method; content:""POST""; http.cookie; content:""+++""; fast_pattern; endswith; http.request_body; pcre:""/^(?:[\x3a\x2c\x2e]?[A-Za-z0-9]{1,8}[\x3a\x2c\x2e]?[\x3a\x2c\x2e]?\s*){50,}$/si""; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; reference:md5,861879f402fe3080ab058c0c88536be4; reference:url,ncsc.gov.uk/files/Advisory-APT29-targets-COVID-19-vaccine-development.pdf; classtype:trojan-activity; sid:2030534; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, affected_product Linux, attack_target Client_Endpoint, created_at 2020_07_16, deployment Perimeter, malware_family WellMess, signature_severity Major, updated_at 2024_04_30;)"
WEB HIJACK,Malware,APT29,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT29/CloakedUrsa Related Domain in DNS Lookup (crossfity .com)""; dns.query; dotprefix; content:"".crossfity.com""; nocase; endswith; reference:url,unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/; classtype:trojan-activity; sid:2037795; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2023_10_05, reviewed_at 2023_10_05;)"
WEB HIJACK,Malware,APT29,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT29/CloakedUrsa Related Domain in DNS Lookup (crossfity .com)""; dns.query; dotprefix; content:"".crossfity.com""; nocase; endswith; reference:url,unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/; classtype:trojan-activity; sid:2037795; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2023_10_05, reviewed_at 2023_10_05;)"
WEB HIJACK,Malware,APT29,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT29/CloakedUrsa Related Domain in DNS Lookup (techspaceinfo .com)""; dns.query; dotprefix; content:"".techspaceinfo.com""; nocase; endswith; reference:url,unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/; classtype:trojan-activity; sid:2037796; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2023_10_05, reviewed_at 2023_10_05;)"
WEB HIJACK,Malware,APT29,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT29/CloakedUrsa Related Domain in DNS Lookup (techspaceinfo .com)""; dns.query; dotprefix; content:"".techspaceinfo.com""; nocase; endswith; reference:url,unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/; classtype:trojan-activity; sid:2037796; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2023_10_05, reviewed_at 2023_10_05;)"
WEB HIJACK,Malware,APT29,"alert http $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE HTML/TrojanDropper.Agent.T Payload Inbound""; flow:established,to_client; http.stat_code; content:""200""; http.response_body; content:""|3c 21|DOCTYPE|20|html|3e|""; startswith; content:""|5b|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|17|2c|""; distance:148; within:60; fast_pattern; reference:url,unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/; reference:md5,5f6d2af2392a37fae04c0f8c911ccc00; classtype:trojan-activity; sid:2037798; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, deployment SSLDecrypt, malware_family Cloaked_Ursa, signature_severity Major, tag APT29, updated_at 2023_10_16, reviewed_at 2023_10_16;)"
WEB HIJACK,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Observed Malicious SSL Cert (APT29)""; flow:established,to_client; tls.cert_subject; content:""CN=pandorasong.com""; classtype:domain-c2; sid:2026618; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_and_Server, created_at 2018_11_16, deployment Perimeter, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, tag APT29, updated_at 2024_03_07, mitre_tactic_id TA0042, mitre_tactic_name Resource_Development, mitre_technique_id T1587, mitre_technique_name Develop_Capabilities;)"
WEB HIJACK,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Observed Malicious SSL Cert (APT29)""; flow:established,to_client; tls.cert_subject; content:""CN=pandorasong.com""; classtype:domain-c2; sid:2026618; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_and_Server, created_at 2018_11_16, deployment Perimeter, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, tag APT29, updated_at 2024_03_07, mitre_tactic_id TA0042, mitre_tactic_name Resource_Development, mitre_technique_id T1587, mitre_technique_name Develop_Capabilities;)"
WEB HIJACK,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE TA421/YTTRIUM/APT29 TLS Certificate M3""; flow:established,to_client; tls.cert_subject; content:""C=US, O=GMO GlobalSign, Inc""; startswith; fast_pattern; tls.cert_issuer; bsize:33; content:""C=US, O=GMO GlobalSign, Inc, CN=*""; reference:url,community.riskiq.com/article/642d186e; classtype:command-and-control; sid:2033634; rev:2; metadata:attack_target Client_and_Server, created_at 2021_07_31, deployment Perimeter, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2024_03_25;)"
WEB HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29/CloakedUrsa Google Drive Authentication (POST)""; flow:established,to_server; http.method; content:""POST""; http.uri; bsize:6; content:""/token""; endswith; http.user_agent; content:""google|2d|api|2d|dotnet|2d|client""; startswith; http.host; content:""oauth2.googleapis.com""; http.header; content:""refresh_token=1//0czAXEdbKrikVCgYIARAAGAwSNwF-L9IrjcOVo9aYPFogMEutV6W3cSJMh195N7Ty2cHvtpXf3FNQ9QKDHwN5SKG9FmrMSw5fnsI&grant_type=refresh_token&client_id=477421423157-doqkohd8ihvnpgtsnbld4e4kd1lbs01b.apps.googleusercontent.com&client_secret=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""; fast_pattern; reference:url,twitter.com/mossdinger/status/1549327792122527745; classtype:trojan-activity; sid:2037797; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, deployment SSLDecrypt, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2024_03_26;)"
WEB HIJACK,Malware,APT29,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT29/CloakedUrsa Google Drive Authentication (POST)""; flow:established,to_server; http.method; content:""POST""; http.uri; bsize:6; content:""/token""; endswith; http.user_agent; content:""google|2d|api|2d|dotnet|2d|client""; startswith; http.host; content:""oauth2.googleapis.com""; http.header; content:""refresh_token=1//0czAXEdbKrikVCgYIARAAGAwSNwF-L9IrjcOVo9aYPFogMEutV6W3cSJMh195N7Ty2cHvtpXf3FNQ9QKDHwN5SKG9FmrMSw5fnsI&grant_type=refresh_token&client_id=477421423157-doqkohd8ihvnpgtsnbld4e4kd1lbs01b.apps.googleusercontent.com&client_secret=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""; fast_pattern; reference:url,twitter.com/mossdinger/status/1549327792122527745; classtype:trojan-activity; sid:2037797; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2022_07_20, deployment Perimeter, deployment SSLDecrypt, malware_family APT29, malware_family Cloaked_Ursa, signature_severity Major, updated_at 2024_03_26;)"
WEB HIJACK,Malware,APT29,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Likely APT29 Retrieving Payload Embedded In PNG 2""; flow:established,to_server; http.method; content:""GET""; http.uri; content:"".png""; endswith; http.user_agent; bsize:64; content:""Mozilla/5.0 (compatible|3b 20|MSIE 10.0|3b 20|Windows NT 6.1|3b 20|Trident/6.0)""; fast_pattern; http.protocol; content:""HTTP/1.1""; http.header_names; content:!""Accept""; content:!""Referer|0d 0a|""; content:!""Pragma|0d 0a|""; content:!""Cache-Control|0d 0a|""; reference:url,researchcenter.paloaltonetworks.com/2016/09/unit42-the-dukes-rd-finds-a-new-anti-analysis-technique/; classtype:targeted-activity; sid:2044213; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_08, deployment Perimeter, performance_impact Low, signature_severity Major, updated_at 2024_04_03, former_sid 2822055;)"
WEB HIJACK,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE APT29 Cache_DLL SSL Cert""; flow:established,to_client; tls.cert_subject; content:""CN=private.directinvesting.com""; fast_pattern; reference:md5,8f154d23ac2071d7f179959aaba37ad5; reference:url,www.us-cert.gov/security-publications/GRIZZLY-STEPPE-Russian-Malicious-Cyber-Activity; classtype:targeted-activity; sid:2023931; rev:4; metadata:created_at 2017_02_16, deprecation_reason Age, malware_family APT29_Cache_DLL, updated_at 2024_04_03, reviewed_at 2024_04_03;)"
WEB HIJACK,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE APT29 Cache_DLL SSL Cert""; flow:established,to_client; tls.cert_subject; content:""CN=private.directinvesting.com""; fast_pattern; reference:md5,8f154d23ac2071d7f179959aaba37ad5; reference:url,www.us-cert.gov/security-publications/GRIZZLY-STEPPE-Russian-Malicious-Cyber-Activity; classtype:targeted-activity; sid:2023931; rev:4; metadata:created_at 2017_02_16, deprecation_reason Age, malware_family APT29_Cache_DLL, updated_at 2024_04_03, reviewed_at 2024_04_03;)"
YTTRIUM,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE TA421/YTTRIUM/APT29 TLS Certificate M1""; flow:established,to_client; tls.cert_subject; content:""C=IL, O=StartCom Ltd., CN=""; startswith; isdataat:!20,relative; tls.cert_subject; content:""CN=*""; endswith; reference:url,community.riskiq.com/article/541a465f; classtype:command-and-control; sid:2033632; rev:2; metadata:attack_target Client_and_Server, created_at 2021_07_31, deployment Perimeter, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2021_07_31;)"
YTTRIUM,Malware,APT29,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE TA421/YTTRIUM/APT29 TLS Certificate M2""; flow:established,to_client; tls.cert_subject; content:""C=KR, O=SGssl, CN=""; startswith; isdataat:!20,relative; tls.cert_subject; content:""CN=*""; endswith; reference:url,community.riskiq.com/article/541a465f; classtype:command-and-control; sid:2033633; rev:1; metadata:attack_target Client_and_Server, created_at 2021_07_31, deployment Perimeter, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2021_07_31;)"
END POINT HIJACK,Malware,APT30,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 or Win32/Nuclear HTTP Framework POST""; flow:established,to_server; http.method; content:""POST""; http.header; content:""|20 28|compatible|3b 20|MSIE 6.0|3b 20|Win32|29 0d 0a|HOST|3a|""; fast_pattern; http.header_names; content:!""|0d 0a|Accept""; content:!""Content-Type|0d 0a|""; content:!""Referer|0d 0a|""; file.data; byte_jump:4,1,relative,little,post_offset -6; isdataat:!2,relative; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020898; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2015_04_13, deployment Perimeter, malware_family Nuclear, signature_severity Critical, tag Exploit_Kit, tag Nuclear, updated_at 2024_04_07;)"
END POINT HIJACK,Malware,APT30,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 or Win32/Nuclear HTTP Framework POST""; flow:established,to_server; http.method; content:""POST""; http.header; content:""|20 28|compatible|3b 20|MSIE 6.0|3b 20|Win32|29 0d 0a|HOST|3a|""; fast_pattern; http.header_names; content:!""|0d 0a|Accept""; content:!""Content-Type|0d 0a|""; content:!""Referer|0d 0a|""; file.data; byte_jump:4,1,relative,little,post_offset -6; isdataat:!2,relative; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020898; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2015_04_13, deployment Perimeter, malware_family Nuclear, signature_severity Critical, tag Exploit_Kit, tag Nuclear, updated_at 2024_04_07;)"
END POINT HIJACK,Malware,APT30,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 Fake Mozilla UA""; flow:established,to_server; http.user_agent; content:""Moziea/""; startswith; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020901; rev:5; metadata:created_at 2015_04_14, updated_at 2024_04_13;)"
END POINT HIJACK,Malware,APT30,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 Fake Mozilla UA""; flow:established,to_server; http.user_agent; content:""Moziea/""; startswith; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020901; rev:5; metadata:created_at 2015_04_14, updated_at 2024_04_13;)"
END POINT HIJACK,Malware,APT30,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 or Win32/Nuclear HTTP Framework""; flow:established,to_server; http.uri; pcre:""/\.(?:txt|gif|exe|bmp)$/i""; http.user_agent; content:""Mozilla/4.0 (compatible|3b 20|MSIE 6.0|3b 20|Win32|29|""; startswith; http.header_names; content:!""Referer""; content:!""Accept""; content:""|0d 0a|User-Agent|0d 0a|HOST|0d 0a|""; depth:20; fast_pattern; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020897; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2015_04_13, deployment Perimeter, malware_family Nuclear, signature_severity Critical, tag Exploit_Kit, tag Nuclear, updated_at 2024_04_14;)"
END POINT HIJACK,Malware,APT30,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT30 or Win32/Nuclear HTTP Framework""; flow:established,to_server; http.uri; pcre:""/\.(?:txt|gif|exe|bmp)$/i""; http.user_agent; content:""Mozilla/4.0 (compatible|3b 20|MSIE 6.0|3b 20|Win32|29|""; startswith; http.header_names; content:!""Referer""; content:!""Accept""; content:""|0d 0a|User-Agent|0d 0a|HOST|0d 0a|""; depth:20; fast_pattern; reference:url,www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf; classtype:targeted-activity; sid:2020897; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2015_04_13, deployment Perimeter, malware_family Nuclear, signature_severity Critical, tag Exploit_Kit, tag Nuclear, updated_at 2024_04_14;)"
RHttpCtrl,Malware,APT30,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE RHttpCtrl Backdoor CnC""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".php""; endswith; http.request_body; content:""ver=""; startswith; content:""&id=""; distance:0; content:""&random=""; distance:0; content:""&hname=""; distance:0; content:""&lanip=""; distance:0; fast_pattern; content:""&os=""; distance:0; reference:md5,ed09b0dba74bf68ec381031e2faf4448; reference:url,www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/eagle-eye-is-back-apt30/; classtype:command-and-control; sid:2030397; rev:1; metadata:attack_target Client_Endpoint, created_at 2020_06_25, deployment Perimeter, malware_family APT30, performance_impact Low, signature_severity Critical, updated_at 2020_06_25;)  14083,322: alert tcp $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE RCtrl Backdoor CnC Checkin M1""; flow:established,to_client; content:""Jo*Po*Hello""; offset:4; depth:11; fast_pattern; reference:md5,373224fd766cb9b85e3d42d56d1702f3; reference:url,www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/eagle-eye-is-back-apt30/; classtype:command-and-control; sid:2030401; rev:1; metadata:attack_target Client_Endpoint, created_at 2020_06_26, deployment Perimeter, performance_impact Low, signature_severity Critical, updated_at 2020_06_26;)"
rRCtrl,Malware,APT30,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE RCtrl Backdoor CnC Checkin M2""; flow:established,to_server; http.method; content:""GET""; http.uri; bsize:8; content:""/infos/p""; fast_pattern; http.header_names; content:""|0d 0a|User-Agent|0d 0a|Host|0d 0a|Cache-Control|0d 0a|""; reference:md5,373224fd766cb9b85e3d42d56d1702f3; reference:url,www.ptsecurity.com/ww-en/analytics/pt-esc-threat-intelligence/eagle-eye-is-back-apt30/; classtype:command-and-control; sid:2030398; rev:3; metadata:attack_target Client_Endpoint, created_at 2020_06_25, deployment Perimeter, malware_family APT30, performance_impact Low, signature_severity Critical, updated_at 2024_04_04;)"
